Time (s),Volume (m^3),H_X(19),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),H2(20),H2X(33)
4.04096520205237e-05,0.048764219312884285,2.8166622647133042e-05,0.938,0.0,0.0,0.011469202211602865,0.00033009880757749985,0.049974626033382985,1.9032449671279166e-26,2.1407755795537146e-27,0.0019946798023283705,2.6127538655182007e-32,1.8156551779451097e-40,6.606692068915512e-07,1.7465044129815805e-17,0.019364514454490715,2.2649624923041614e-07,1.2277643739466273e-09,2.790957447086321e-06,3.6603992010571086e-07,1.936704055189738e-06,2.2866942036113144e-35,1.211988872542466e-28,1.3078188010615225e-05,1.0652582889035412e-08
4.052075427240089e-05,0.048764219312884285,2.814982257589078e-05,0.938,0.0,0.0,0.011465498187309514,0.0003282254729463544,0.049974655842157906,1.9240535280302317e-26,2.1413563339224576e-27,0.0019946758221309232,2.6374510468915837e-32,1.825907969547321e-40,6.604562343128923e-07,1.754619049310886e-17,0.0193682315280414,2.2742835693450454e-07,1.2276736340889113e-09,2.7900501782368457e-06,3.660208643967018e-07,1.94067846949167e-06,2.307533691518968e-35,1.2182553489233394e-28,1.3062371657493683e-05,1.0636262663075309e-08
4.063185652427808e-05,0.048764219312884285,2.8133135001173804e-05,0.938,0.0,0.0,0.011461817533433713,0.00032636396555299854,0.04997468548441472,1.9450334849162839e-26,2.141940209564993e-27,0.0019946718370085375,2.662305443688691e-32,1.8361820108434978e-40,6.602446055113754e-07,1.7627467824578363e-17,0.01937192511229034,2.2836185943207924e-07,1.2275833922507202e-09,2.7891485957693786e-06,3.660018926025818e-07,1.9446506436408854e-06,2.3285010831873596e-35,1.2245331734525692e-28,1.3046664005708832e-05,1.0620060906737488e-08
4.0742958776155274e-05,0.048764219312884285,2.8116559006654324e-05,0.938,0.0,0.0,0.011458160075161612,0.00032451419683824647,0.04997471496150802,1.966185798554331e-26,2.1425272116041957e-27,0.0019946678469938074,2.687317560665267e-32,1.8464772420673156e-40,6.600343104394993e-07,1.770887591628298e-17,0.019375595383011365,2.2929675588556154e-07,1.2274936455743726e-09,2.7882526571374473e-06,3.6598300440985234e-07,1.948620588742186e-06,2.3495967821398325e-35,1.2308223186739776e-28,1.3031064179632765e-05,1.0603976582172019e-08
4.084295080284475e-05,0.048764219312884285,2.8101735262918842e-05,0.938,0.0,0.0,0.011454888051789541,0.0003228593690379817,0.04997474135078594,1.98537104234579e-26,2.1430581907347315e-27,0.0019946642518242725,2.7099637339263025e-32,1.8557610183781385e-40,6.598461769848206e-07,1.7782254828034113e-17,0.019378878837547783,2.3013935383849608e-07,1.2274132945837483e-09,2.787451103003518e-06,3.659660762561337e-07,1.9521916426122207e-06,2.3686929483120624e-35,1.2364922059935431e-28,1.3017115810271413e-05,1.058960024538081e-08
4.094294282953422e-05,0.048764219312884285,2.8087000509778818e-05,0.938,0.0,0.0,0.011451634551426323,0.0003212139151045637,0.049974767608336516,2.0046973803920492e-26,2.143591710108813e-27,0.001994660652741381,2.732738437488718e-32,1.865061867150431e-40,6.596591085951615e-07,1.7855739338514754e-17,0.01938214367501238,2.3098307961974443e-07,1.2273333403174625e-09,2.7866540557754767e-06,3.659492153361485e-07,1.9557609078699496e-06,2.3878936657930842e-35,1.2421712211532224e-28,1.300325345088772e-05,1.0575317455652646e-08
4.1032935653554746e-05,0.048764219312884285,2.807381478270125e-05,0.938,0.0,0.0,0.011448722135694308,0.00031974096925703254,0.049974791128298786,2.0222123042219713e-26,2.1440740525236205e-27,0.001994657410239952,2.753345868342636e-32,1.8734471924504238e-40,6.594916517791958e-07,1.7921965561822433e-17,0.019385066214273612,2.317433966213897e-07,1.2272617189856197e-09,2.785940541709204e-06,3.659340978034603e-07,1.9589717238965147e-06,2.405263946875608e-35,1.2472901228125497e-28,1.2990850352682467e-05,1.0562542321064875e-08
4.112292847757527e-05,0.048764219312884285,2.806070014383693e-05,0.938,0.0,0.0,0.011445824533337213,0.0003182755198593291,0.0499748145430336,2.0398426032663332e-26,2.1445584582474912e-27,0.001994654164604107,2.7740579752750863e-32,1.881846280375484e-40,6.593250467302368e-07,1.7988277091625315e-17,0.01938797386501057,2.3250462624553632e-07,1.2271904158572028e-09,2.7852306319302733e-06,3.659190343770076e-07,1.962181103322689e-06,2.422719368463817e-35,1.2524163877682655e-28,1.297851597064442e-05,1.054984183521767e-08
4.1212921301595795e-05,0.048764219312884285,2.804765612835566e-05,0.938,0.0,0.0,0.011442941655288131,0.00031681752179281436,0.04997483785322939,2.0575887953343946e-26,2.145044929979489e-27,0.0019946509158504052,2.794875026687822e-32,1.890259099811666e-40,6.591592883289765e-07,1.8054673820587094e-17,0.019390866716777186,2.3326676806098714e-07,1.2271194294541935e-09,2.784524304761375e-06,3.659040248893401e-07,1.965389051864486e-06,2.440260145753218e-35,1.2575500017909016e-28,1.2966249859360675e-05,1.0537215472709615e-08
4.130291412561632e-05,0.048764219312884285,2.8034682275264937e-05,0.938,0.0,0.0,0.011440073413147085,0.00031536693027703024,0.04997486105956919,2.0754513995340467e-26,2.145533470414537e-27,0.0019946476639952767,2.81579729100425e-32,1.8986856197612212e-40,6.589943714944047e-07,1.8121155641933156e-17,0.019393744858456453,2.3402982163897857e-07,1.2270487583062965e-09,2.7838215386875133e-06,3.6588906917289834e-07,1.968595575205413e-06,2.457886494063337e-35,1.2626909507158352e-28,1.2954051576884128e-05,1.0524662712666555e-08
4.1392906949636845e-05,0.048764219312884285,2.8021778127370062e-05,0.938,0.0,0.0,0.011437219719174786,0.0003139237008665268,0.0499748841627306,2.0934309362729574e-26,2.1460240822434378e-27,0.0019946444090550176,2.8368250366887787e-32,1.9071258093424405e-40,6.588302911835098e-07,1.8187722449437966e-17,0.019396608378266733,2.347937865531617e-07,1.2269784009491368e-09,2.7831223123544826e-06,3.6587416706003167e-07,1.971800678996702e-06,2.4755986286227156e-35,1.2678392204427565e-28,1.294192068470117e-05,1.0512183038715522e-08
4.148289977365737e-05,0.048764219312884285,2.8008943231234855e-05,0.938,0.0,0.0,0.011434380486286418,0.00031248778944771317,0.04997490716338583,2.111527927259724e-26,2.146516768152891e-27,0.001994641151045794,2.8579585322389167e-32,1.915579637789416e-40,6.586670423908571e-07,1.825437413742189e-17,0.019399457363767945,2.355586623795833e-07,1.2269083559256921e-09,2.7824266045673526e-06,3.65859318383012e-07,1.9750043688575437e-06,2.493396764845029e-35,1.272994796933597e-28,1.2929856747699624e-05,1.0499775938918942e-08
4.1572892597677894e-05,0.048764219312884285,2.7996177137143286e-05,0.938,0.0,0.0,0.011431555628045488,0.00031105915223573956,0.04997493006220188,2.129742895505023e-26,2.1470115308255138e-27,0.001994637889983647,2.8791980461731105e-32,1.9240470744519995e-40,6.585046201482591e-07,1.8321110600768878e-17,0.019402291901867832,2.3632444869666652e-07,1.2268386217862778e-09,2.7817343942889793e-06,3.658445229740401e-07,1.9782066503753094e-06,2.511281118203909e-35,1.2781576662168487e-28,1.291785933413698e-05,1.0487440905731349e-08
4.166288542169842e-05,0.048764219312884285,2.7983479399061182e-05,0.938,0.0,0.0,0.011428745058657779,0.0003096377457714219,0.0499749528598404,2.148076365322757e-26,2.1475083729398587e-27,0.001994634625884487,2.900543847048207e-32,1.932528088795806e-40,6.583430195244463e-07,1.8387931734910886e-17,0.01940511207882798,2.3709114508519252e-07,1.2267691970873342e-09,2.781045660638528e-06,3.658297806652592e-07,1.9814075291057824e-06,2.5292519042127105e-35,1.2833278143838533e-28,1.2905928015609043e-05,1.0475177435962635e-08
4.175287824571894e-05,0.048764219312884285,2.7970849574598326e-05,0.938,0.0,0.0,0.011425948692965357,0.0003082235269182049,0.04997497555695794,2.1665288623312006e-26,2.1480072971704357e-27,0.0019946313587641015,2.9219962034552694e-32,1.941022650402049e-40,6.581822356246903e-07,1.845483743581372e-17,0.019407917980269904,2.3785875112828177e-07,1.2267000803925754e-09,2.7803603828900145e-06,3.6581509128877053e-07,1.9846070105733776e-06,2.547309338496275e-35,1.2885052275872615e-28,1.2894062367018963e-05,1.0462985030722935e-08
4.184287106973947e-05,0.048764219312884285,2.795828722497146e-05,0.938,0.0,0.0,0.011423166446440655,0.0003068164528591591,0.04997499815420581,2.1851009134541538e-26,2.1485083061877283e-27,0.001994628088638151,2.943555384017523e-32,1.9495307289674473e-40,6.580222635904828e-07,1.8521827599991073e-17,0.019410709691180965,2.38627266411376e-07,1.2266312702727897e-09,2.779678540470869e-06,3.658004546766413e-07,1.9878051002713624e-06,2.565453636752789e-35,1.2936898920460644e-28,1.2882261966546623e-05,1.0450863195381136e-08
4.193286389375999e-05,0.048764219312884285,2.794579191496733e-05,0.938,0.0,0.0,0.011420398235180622,0.0003054164810940106,0.04997502065223029,2.20379304692209e-26,2.1490114026582138e-27,0.001994624815522176,2.965221657396801e-32,1.9580522943041203e-40,6.578630985992042e-07,1.8588902124497692e-17,0.019413487295920278,2.3939669052221963e-07,1.2265627653049914e-09,2.779000112960509e-06,3.65785870660917e-07,1.9910018036620803e-06,2.5836850147527144e-35,1.2988817940409685e-28,1.2870526395618304e-05,1.043881143952459e-08
4.202285671778052e-05,0.048764219312884285,2.793336321290634e-05,0.938,0.0,0.0,0.01141764397590093,0.0003040235694362023,0.04997504305167257,2.222605792273306e-26,2.1495165892443832e-27,0.0019946215394315903,2.9869952922860154e-32,1.966587316339428e-40,6.577047358637737e-07,1.8656060906919568e-17,0.019416250878224538,2.4016702305084195e-07,1.226494564073347e-09,2.7783250800889347e-06,3.657713390736341e-07,1.9941971261771623e-06,2.602003688340872e-35,1.3040809199136703e-28,1.2858855238876674e-05,1.0426829276910373e-08
4.211284954180104e-05,0.048764219312884285,2.7921000690606785e-05,0.938,0.0,0.0,0.01141490358593025,0.0003026376760099904,0.049975065353168875,2.241539680355077e-26,2.1500238686047555e-27,0.0019946182603816916,3.0088765574153403e-32,1.975135765115897e-40,6.575471706323338e-07,1.8723303845380296e-17,0.019419000521213804,2.4093826358953915e-07,1.2264266651689055e-09,2.7776534217353267e-06,3.657568597468292e-07,1.9973910732177496e-06,2.62040987345827e-35,1.3092872560718882e-28,1.2847248084151159e-05,1.0414916225424525e-08
4.2202842365821567e-05,0.048764219312884285,2.7908703923349305e-05,0.938,0.0,0.0,0.011412176983204604,0.000301258759247574,0.049975087557350424,2.2605952433248034e-26,2.150533243393904e-27,0.0019946149783876543,3.030865721557808e-32,1.983697610791137e-40,6.573903981879241e-07,1.879063083853249e-17,0.01942173630739713,2.4171041173285674e-07,1.2263590671889937e-09,2.7769851179266815e-06,3.657424325125495e-07,2.000583650154702e-06,2.638903786120194e-35,1.3145007889839415e-28,1.283570452242858e-05,1.0403071807041028e-08
4.229283518984209e-05,0.048764219312884285,2.7896472489841806e-05,0.938,0.0,0.0,0.011409464086261758,0.0002998867778862561,0.049975109664843566,2.279773014651165e-26,2.1510447162624675e-27,0.0019946116934645357,3.0529630535189007e-32,1.9922728236376344e-40,6.572344138481534e-07,1.8858041785553223e-17,0.01942445831867826,2.4248346707757156e-07,1.2262917687379674e-09,2.7763201488364423e-06,3.6572805720286505e-07,2.003774862328812e-06,2.657485642404092e-35,1.3197215051785296e-28,1.2824224147824155e-05,1.0391295547777211e-08
4.2382828013862616e-05,0.048764219312884285,2.7884305972185064e-05,0.938,0.0,0.0,0.011406764814235706,0.00029852169096563854,0.04997513167626978,2.2990735291152738e-26,2.1515582898571742e-27,0.001994608405627274,3.0751688221429845e-32,2.000861374042651e-40,6.570792129648892e-07,1.89255365861501e-17,0.019427166636361168,2.4325742922267465e-07,1.2262247684269114e-09,2.7756584947831543e-06,3.6571373364987803e-07,2.006964715051015e-06,2.6761556584994843e-35,1.3249493912500184e-28,1.2812806557552799e-05,1.0379586977653803e-08
4.247282083788314e-05,0.048764219312884285,2.787220395583838e-05,0.938,0.0,0.0,0.011404079086851189,0.00029716345782484534,0.04997515359224574,2.3184973228118266e-26,2.1520739668208565e-27,0.001994605114890694,3.0974832963196535e-32,2.00946323250815e-40,6.569247909239412e-07,1.8993115140551087e-17,0.01942986134115554,2.4403229776935417e-07,1.2261580648732054e-09,2.7750001362291383e-06,3.656994616857324e-07,2.0101532136025986e-06,2.694914050665672e-35,1.3301844338526944e-28,1.2801451351900719e-05,1.0367945630654425e-08
4.26528064859242e-05,0.048764219312884285,2.784819178550435e-05,0.938,0.0,0.0,0.01139874794782726,0.00029446739172049043,0.04997519714028972,2.3577168988558984e-26,2.1531116414071212e-27,0.0019945985247782935,3.1424394370699883e-32,2.026706756200804e-40,6.566182650800828e-07,1.9128523114269544e-17,0.019435210231978643,2.4558475248307696e-07,1.2260255425415802e-09,2.773693228179215e-06,3.656710718528069e-07,2.0165261691720392e-06,2.732696828613697e-35,1.3406759355736331e-28,1.2778926510788318e-05,1.0344862761529814e-08
4.280629325550152e-05,0.048764219312884285,2.782791495564729e-05,0.938,0.0,0.0,0.011394243775844384,0.0002921895517677095,0.049975233980799456,2.3915567665952443e-26,2.154003212297564e-27,0.001994592895885181,3.1811227616243457e-32,2.041453339945258e-40,6.563592877790681e-07,1.9244259034842694e-17,0.019439729330463854,2.469115034118668e-07,1.2259134563671415e-09,2.7725889704319944e-06,3.6564702327243036e-07,2.0219566176828156e-06,2.7651981855707906e-35,1.3496452906000752e-28,1.2759911476148378e-05,1.0325386553818183e-08
4.295978002507885e-05,0.048764219312884285,2.780782020802286e-05,0.938,0.0,0.0,0.011389777927690557,0.000289931103682387,0.04997527055191025,2.4257626290983897e-26,2.1549009376630866e-27,0.001994587258756689,3.220125979943095e-32,2.0562382360214234e-40,6.561025141935704e-07,1.936023724006857e-17,0.01944420991240853,2.482408855824315e-07,1.2258022147624657e-09,2.7714940370381177e-06,3.656231224628594e-07,2.027383198207354e-06,2.797959581481226e-35,1.3586352828781142e-28,1.2741072558635218e-05,1.0306099664435633e-08
4.311326679465618e-05,0.048764219312884285,2.7787905583402832e-05,0.938,0.0,0.0,0.011385350022288937,0.00028769185445056745,0.049975306856541585,2.460337185659223e-26,2.1558048305003075e-27,0.0019945816134629784,3.259450427304043e-32,2.071061301513699e-40,6.558479224190273e-07,1.9476457250370927e-17,0.01944865236094301,2.495728970803938e-07,1.2256918110664858e-09,2.770408335249545e-06,3.655993685936101e-07,2.032805936078004e-06,2.830982091698309e-35,1.3676458480289294e-28,1.2722407864533444e-05,1.0286999896210859e-08
4.3266753564233503e-05,0.048764219312884285,2.776816914894358e-05,0.938,0.0,0.0,0.011380959683234392,0.000285471613426817,0.049975342897574965,2.4952831467590815e-26,2.156714903774034e-27,0.001994575960073292,3.29909743937889e-32,2.0859223944676153e-40,6.555954908193039e-07,1.9592918590411738e-17,0.019453057054498304,2.5090753600892076e-07,1.2255822386717312e-09,2.7693317734552042e-06,3.655757608351245e-07,2.038224856388832e-06,2.864266792392547e-35,1.3766769221841312e-28,1.2703915524415489e-05,1.0268085083063982e-08
4.342024033381083e-05,0.048764219312884285,2.774860899774187e-05,0.938,0.0,0.0,0.011376606538721848,0.0002832701922978558,0.04997537867785447,2.5306032340834382e-26,2.1576311704175248e-27,0.0019945702986559704,3.339068352241353e-32,2.100821373887357e-40,6.553451980225757e-07,1.9709620789056957e-17,0.019457424366878275,2.5224480048849267e-07,1.2254734910237408e-09,2.768264261163557e-06,3.655522983588996e-07,2.0436399839984135e-06,2.89781476050255e-35,1.3857284419855025e-28,1.2685593692768312e-05,1.0249353089473857e-08
4.357372710338816e-05,0.048764219312884285,2.7729223248400874e-05,0.938,0.0,0.0,0.01137229022147608,0.00028108740504694554,0.049975414200187404,2.5663001805386056e-26,2.1585536433327392e-27,0.0019945646292784673,3.379364502367329e-32,2.115758099733347e-40,6.550970229172797e-07,1.9826563379359567e-17,0.01946175466733019,2.535846886566745e-07,1.2253655616240252e-09,2.7672057089855193e-06,3.655289803376096e-07,2.0490513435325828e-06,2.931627073522378e-35,1.394800344572591e-28,1.266744054762762e-05,1.0230801809952302e-08
4.3727213872965484e-05,0.048764219312884285,2.771001004460465e-05,0.938,0.0,0.0,0.011368010368682752,0.0002789230679188889,0.049975449467344855,2.60237673026845e-26,2.159482335390601e-27,0.0019945589520073614,3.4199872266490717e-32,2.1307324329198937e-40,6.548509446481685e-07,1.9943745898521705e-17,0.019466048320614233,2.549271986678911e-07,1.225258444026934e-09,2.7661560286176666e-06,3.655058059452044e-07,2.0544589593871392e-06,2.9657048097957366e-35,1.4038925675855846e-28,1.264945429021819e-05,1.0212429168539547e-08
4.388070064254281e-05,0.048764219312884285,2.7690967554701155e-05,0.938,0.0,0.0,0.011363766621920787,0.0002767769993857242,0.049975484482062245,2.638835638671112e-26,2.160417259431242e-27,0.001994553266908373,3.4609378624144405e-32,2.14574423531257e-40,6.546069426124425e-07,2.006116788782982e-17,0.019470305687071515,2.562723286932057e-07,1.2251521318364769e-09,2.7651151328257854e-06,3.654827743570171e-07,2.059862855730521e-06,3.0000490485979027e-35,1.4130050491700967e-28,1.2631633144601057e-05,1.0194233118307362e-08
4.403418741212014e-05,0.048764219312884285,2.7672093971293636e-05,0.938,0.0,0.0,0.01135955862709597,0.0002746490201130313,0.04997551924703993,2.67567967241573e-26,2.1613584282642577e-27,0.001994547574046374,3.50221774743742e-32,2.160793369725708e-40,6.543649964558946e-07,2.0178828892630227e-17,0.019474527122690887,2.5762007692010204e-07,1.2250466187126303e-09,2.76408293542872e-06,3.654598847498815e-07,2.065263056506438e-06,3.034660869642347e-35,1.4221377279590722e-28,1.261397535732689e-05,1.017621164085774e-08
4.4187674181697464e-05,0.048764219312884285,2.765338751084071e-05,0.938,0.0,0.0,0.011355386034375786,0.00027253895292687447,0.049975553764943684,2.712911609459189e-26,2.162305854668957e-27,0.001994541873485406,3.543828219940965e-32,2.175879699919866e-40,6.541250860691845e-07,2.0296728462330745e-17,0.019478712979174553,2.5897044155226814e-07,1.2249418983691614e-09,2.763059351282507e-06,3.6543713630222025e-07,2.0706595854364606e-06,3.069541353430209e-35,1.4312905430732344e-28,1.2596479197095662e-05,1.0158362745848546e-08
