Time (s),Volume (m^3),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NN_ads(36)
4.5410361340762185e-14,0.048764219312884285,1.108963063472094e-11,4.865318269008699e-18,4.4084128673857196e-11,1.443448737828874e-97,1.1090735999793646e-11,0.938,3.2202109853934846e-54,3.370979730295103e-09,7.324786776529658e-26,1.0956333370368996e-15,4.6205268420826246e-10,0.0,0.0,0.02885727629547027,0.009999998314510134,0.04999999995591478,2.6797135677471635e-61,1.306993168964035e-90,0.001999999526857681,1.1495420746309668e-101,7.725163939983579e-70
5.751348732018513e-14,0.048764219312884285,1.4045325566783177e-11,7.804421521288751e-18,5.5833576913728454e-11,1.0939461336501814e-96,1.4046728827287903e-11,0.938,1.0435502459397087e-53,4.269439460809618e-09,1.4867944051681062e-25,1.3876498988854472e-15,5.851974221085919e-10,0.0,0.0,0.028857275256204372,0.00999999786528027,0.04999999994416504,1.352875757625929e-60,5.311871253385004e-90,0.0019999994007572452,1.0273077589945519e-100,4.770097453178856e-69
8.171973927903104e-14,0.048764219312884285,1.995671482380911e-11,1.5756335229144704e-17,7.933222112465708e-11,3.2135596965065934e-95,1.995871802276173e-11,0.938,6.260960797213171e-53,6.06635860661201e-09,4.263256687088246e-25,1.971682724496132e-15,8.314803695127735e-10,0.0,0.0,0.028857273177679665,0.009999996966820697,0.04999999992066581,1.7452030267153679e-59,4.808669025319892e-89,0.0019999991485629004,5.09296209218104e-99,9.861500787852116e-68
1.0592599123787695e-13,0.048764219312884285,2.5868103269319306e-11,2.6473191177211906e-17,1.0283052898116672e-10,2.788284594869277e-94,2.5870711936829497e-11,0.938,2.2493323125629153e-52,7.863277332113284e-09,9.28430523648669e-25,2.5557151524885265e-15,1.0777546126443246e-09,0.0,0.0,0.028857271099164413,0.009999996068361335,0.049999999897166914,1.003978140532084e-58,2.175039769882842e-88,0.0019999988963772587,5.1135872142155104e-98,6.833257623446515e-67
1.3013224319672285e-13,0.048764219312884285,3.177949090085402e-11,3.995498852749898e-17,1.2632850048805396e-10,1.5736299994498509e-93,3.1782710567028917e-11,0.938,6.169277907412769e-52,9.660195637314718e-09,1.721451317737453e-24,3.1397471826590583e-15,1.3240201518102579e-09,0.0,0.0,0.028857269020658615,0.009999995169902182,0.04999999987366836,4.010701369873765e-58,7.101010301222971e-88,0.0019999986442003183,3.2156486644392634e-97,3.13902253715616e-66
1.7854474711441467e-13,0.048764219312884285,4.360226371215594e-11,7.521340407410627e-17,1.7332343447215098e-10,3.355757276855747e-92,4.360672196597154e-11,0.938,3.062291130227852e-51,1.3254030986823187e-08,4.446125483689927e-24,4.307810048720046e-15,1.8165251194735112e-09,0.0,0.0,0.02885726486367538,0.009999993372984507,0.049999999826672255,3.9701933318241424e-57,5.000312455459643e-87,0.001999998139872542,1.0818092618673261e-95,4.646704521688432e-65
2.7536975494979827e-13,0.048764219312884285,6.724779945879875e-11,1.7890949495764273e-16,2.6730926645596745e-10,2.1428473609834004e-90,6.72548012490694e-11,0.938,2.830147158316476e-50,2.0441696642298368e-08,1.6311305706693447e-23,6.643930998019699e-15,2.8014306207230735e-09,0.0,0.0,0.028857256549822335,0.00999998977915168,0.0499999997326841,9.478846783187903e-56,7.852808700106345e-86,0.001999997131321402,1.3279798927451657e-93,2.0350010196718565e-63
4.690197706205655e-13,0.048764219312884285,1.145388308971005e-10,5.190185259846749e-16,4.5526478756070577e-10,3.231582319343805e-88,1.1455118520440297e-10,0.938,4.369683087002297e-49,3.481700777936832e-08,8.059572278381814e-23,1.1316153719708359e-14,4.770823955685335e-09,0.0,0.0,0.02885723992256991,0.00999998259149611,0.0499999995447239,4.479037898410961e-54,2.3020385274445544e-84,0.0019999951146366956,3.984113054198827e-91,1.8912206066237665e-61
6.389468574226871e-13,0.048764219312884285,1.5603647032527014e-10,9.632293905872373e-16,6.201772503778675e-10,3.6414920532045073e-87,1.5605381298845837e-10,0.938,1.893104235669758e-48,4.743126161354979e-08,2.0376601525381788e-22,1.5415988678594886e-14,6.498499817270277e-09,0.0,0.0,0.02885722533272294,0.009999976284369192,0.049999999379807335,3.175237758603129e-53,1.206397548447974e-83,0.0019999933454627502,4.5766543506518346e-90,1.4608166970423143e-60
8.088739442248088e-13,0.048764219312884285,1.9753406697087282e-10,1.5436954629444658e-15,7.850731431130988e-10,2.3941606225856183e-86,1.9755667051048156e-10,0.938,5.920203799215526e-48,6.004549473677091e-08,4.1340848755916615e-22,1.9515803811823393e-14,8.225747081105104e-09,0.0,0.0,0.028857210743341525,0.009999969977252634,0.049999999214907345,1.530041333550044e-52,4.518283220266033e-83,0.0019999915767173093,3.5017285218387545e-89,8.204986030541438e-60
9.788010310269305e-13,0.048764219312884285,2.3903161998274354e-10,2.2604164428611386e-15,9.499524674256204e-10,1.2198253499161228e-85,2.3905975691840864e-10,0.938,1.4977972231201166e-47,7.265970714947412e-08,7.325201398176267e-22,2.3615599048911094e-14,9.952565853334264e-09,0.0,0.0,0.028857196154425557,0.009999963670146427,0.049999999050023926,5.509850933828752e-52,1.3265480292097576e-82,0.0019999898084002675,1.9382364959701668e-88,3.334823341323943e-59
1e-12,0.048764219312884285,2.4420857456916353e-10,2.3593891732698742e-15,9.705205489167642e-10,1.4915217359021315e-85,2.4423742093386676e-10,0.938,1.6646298137580093e-47,7.423337062882845e-08,7.811532675213528e-22,2.4127060734445838e-14,1.0167962178698776e-08,0.0,0.0,0.02885719433444245,0.009999962883314686,0.04999999902945533,6.400756920520609e-52,1.5017638951191623e-82,0.0019999895878268885,2.406116098042655e-88,3.9410813708424495e-59
1.1487281178290521e-12,0.048764219312884285,2.8052912850972325e-10,3.113392027291098e-15,1.1148152249744825e-09,4.886394947934666e-85,2.8056307136017603e-10,0.938,3.279747623417009e-47,8.527389885210174e-08,1.1840978811757397e-21,2.7715374319364838e-14,1.1678956240075297e-08,0.0,0.0,0.02885718156597494,0.009999957363050574,0.04999999888515706,1.6287218447333066e-51,3.307458795216099e-82,0.0019999880405115193,8.426480940133056e-88,1.0979529251082826e-58
1.3186552046311738e-12,0.048764219312884285,3.2202659170065897e-10,4.10262191035897e-15,1.2796614174185656e-09,1.6300917757211595e-84,3.2206661298372055e-10,0.938,6.465447507703989e-47,9.7888069845096e-08,1.791138524415174e-21,3.1815129552681236e-14,1.3404918347419045e-08,0.0,0.0,0.028857166977989554,0.009999951055965078,0.049999998720306776,4.171711867811121e-51,7.324382925771994e-82,0.0019999862730509595,3.054018824794201e-87,3.107018777918496e-58
1.6585093782354172e-12,0.048764219312884285,4.050213786698145e-10,6.489843335820447e-15,1.6093041136271344e-09,1.2753764175847273e-83,4.0507437436789027e-10,0.938,2.0070210039041993e-46,1.2311634970395288e-07,3.5635953481622876e-21,4.001457962584093e-14,1.685555814815469e-08,0.0,0.0,0.02885713780341406,0.009999938441825148,0.04999999839065587,2.0327790915762964e-50,2.787765298839286e-81,0.001999982739413984,2.8641804314306916e-86,1.8306817177342428e-57
1.9983635518396606e-12,0.048764219312884285,4.880159740811055e-10,9.422078216963651e-15,1.938880569319068e-09,6.393223112702577e-83,4.880830342544211e-10,0.938,5.054470215592071e-46,1.4834454672958075e-07,6.233863338194545e-21,4.821394870416276e-14,2.0304486103746852e-08,0.0,0.0,0.028857108630698236,0.009999925827726637,0.049999998061071214,7.29977458527848e-50,8.298975057873197e-81,0.0019999792074885015,1.6171507912789456e-85,7.599100726853641e-57
2.338217725443904e-12,0.048764219312884285,5.710103711255275e-10,1.2899324004786809e-14,2.2683907977593142e-09,2.4973316931197388e-82,5.710925858268237e-10,0.938,1.103135980663773e-45,1.7357266092551402e-07,9.985913737177919e-21,5.641323622325045e-14,2.375170306196119e-08,0.0,0.0,0.028857079459841235,0.00999991321366954,0.04999999773155278,2.146385246623774e-49,2.090286674829367e-80,0.0019999756772736683,6.985796234897205e-85,2.5295463068953486e-56
2.8130326828230608e-12,0.048764219312884285,6.869626438325871e-10,1.867005904898043e-14,2.728643212823054e-09,1.368120773172922e-81,6.870678564352907e-10,0.938,2.7785235930467055e-45,2.0881906883088193e-07,1.738826133908634e-20,6.786843635817097e-14,2.8564993967230677e-08,0.0,0.0,0.028857038707945235,0.009999895590465588,0.04999999727128891,7.902596047698507e-49,6.321640607023146e-80,0.001999970748024719,4.660078222414323e-84,1.1235049736148575e-55
3.2878476402022175e-12,0.048764219312884285,8.029144974835305e-10,2.5504603304124928e-14,3.188766419172596e-09,5.712507261637503e-81,8.030448356552633e-10,0.938,6.064352144071689e-45,2.440653150752592e-07,2.776295765928616e-20,7.932347465333525e-14,3.337494909388602e-08,0.0,0.0,0.028856997959673534,0.009999877967342466,0.04999999681115426,2.3763446461402685e-48,1.6167609435661148e-79,0.001999965822110905,2.451781141759397e-83,4.044767462540191e-55
3.762662597581375e-12,0.048764219312884285,9.18865913510748e-10,3.3402949386353704e-14,3.6487604529565076e-09,1.9129404842639192e-80,9.190235048978552e-10,0.938,1.1909275158280804e-44,2.7931139966826937e-07,4.161169015588437e-20,9.07783495680472e-14,3.8181570749770516e-08,0.0,0.0,0.02885695721502381,0.00999986034430017,0.049999996351148775,6.114280024214712e-48,3.636848630783206e-79,0.0019999608995299343,9.404971287366777e-83,1.1951417008558895e-54
4.237477554960532e-12,0.048764219312884285,1.0348168733470375e-09,4.236508974080648e-14,4.1086253503131535e-09,5.5077894815352425e-80,1.035003845574247e-09,0.938,2.1571515648773132e-44,3.145573226195306e-07,5.943614058654221e-20,1.022330595610016e-13,4.298486124112065e-08,0.0,0.0,0.028856916473993754,0.009999842721338694,0.049999995891272415,1.4005006178802367e-47,7.413800293105899e-79,0.0019999559802795206,3.0158926510247874e-82,3.073973107863881e-54
4.712292512339689e-12,0.048764219312884285,1.150767358425611e-09,5.2391016643479916e-14,4.568361147370818e-09,1.4144937652366326e-79,1.150985839095696e-09,0.938,3.667363683891916e-44,3.4980308393865505e-07,8.173798505108724e-20,1.1368760309029383e-13,4.778482287258519e-08,0.0,0.0,0.02885687573658105,0.009999825098458034,0.04999999543152517,2.9336061929773983e-47,1.3998104369788753e-78,0.0019999510643573786,8.467501040946986e-82,7.115193565201875e-54
5.187107469718846e-12,0.048764219312884285,1.2667173501801102e-09,6.348072219926092e-14,5.027967880247585e-09,3.320874166006682e-79,1.266969466873547e-09,0.938,5.924338955384815e-44,3.850486836352493e-07,1.0901889378799943e-19,1.2514197861341505e-13,5.258145794720731e-08,0.0,0.0,0.02885683500278338,0.009999807475658188,0.04999999497190697,5.723235118578405e-47,2.485516963339629e-78,0.001999946151761223,2.154136464945398e-81,1.5181449397535793e-53
5.6619224270980034e-12,0.048764219312884285,1.3826668300446143e-09,7.563419834397587e-14,5.4874455850514595e-09,7.242538649497881e-79,1.3829547103192445e-09,0.938,9.176547923634952e-44,4.2029412171891385e-07,1.4178053121975956e-19,1.3659618458726274e-13,5.7374768766445394e-08,0.0,0.0,0.028856794272598442,0.009999789852939147,0.04999999451241781,1.0534230459467563e-46,4.196936212859222e-78,0.0019999412424887694,5.059238999073134e-81,3.032304655979462e-53
6.136737384477161e-12,0.048764219312884285,1.498615779453654e-09,8.885143684268884e-14,5.94679429788028e-09,1.4851312411975542e-78,1.4989415508443434e-09,0.938,1.3722085539493342e-43,4.555393981992438e-07,1.805245557630725e-19,1.4805021946813647e-13,6.216475763015762e-08,0.0,0.0,0.02885675354602392,0.009999772230300907,0.04999999405305764,1.8467348559853736e-46,6.794754028960589e-78,0.0019999363365377394,1.1123074538613486e-80,5.733925767694298e-53
7.086367299235474e-12,0.048764219312884285,1.7305120126457834e-09,1.1847716711629042e-13,6.8651048919537116e-09,5.442315420925386e-78,1.7309199487796007e-09,0.938,2.817045720799645e-43,5.26029466388251e-07,2.779663696980042e-19,1.7095776977322101e-13,7.1734778682519e-08,0.0,0.0,0.028856672103696926,0.009999736985266815,0.049999993134724134,5.057866128834739e-46,1.6099655458132185e-77,0.001999926534590828,4.691647815401083e-80,1.8096034047477454e-52
8.035997213993788e-12,0.048764219312884285,1.9624059012421308e-09,1.5235784374749234e-13,7.782899951048512e-09,1.6755123421176331e-77,1.9629045119743754e-09,0.938,5.2822008411781436e-43,5.965188882789162e-07,4.053574812282368e-19,1.9386461716729118e-13,8.129153947140586e-08,0.0,0.0,0.028856590675783944,0.009999701740555872,0.04999999221690616,1.2179907281186878e-45,3.4210336473430406e-77,0.00199991674590227,1.6217579411070844e-79,4.922778662692039e-52
8.985627128752102e-12,0.048764219312884285,2.194297296736196e-09,1.9049339474261781e-13,8.70017976358335e-09,4.519408609692338e-77,2.194895091726159e-09,0.938,9.230050981985291e-43,6.670076639477923e-07,5.667109357800872e-19,2.1677074927960343e-13,9.083505833849973e-08,0.0,0.0,0.028856509262266575,0.00999966649616804,0.04999999129960344,2.652389160657035e-45,6.675212670994414e-77,0.001999906970453872,4.822692509304853e-79,1.1915256951097906e-51
9.935257043510416e-12,0.048764219312884285,2.426186050629758e-09,2.3288374539065035e-13,9.616944617815247e-09,1.105388676633323e-76,2.426891539335297e-09,0.938,1.5247615822796458e-42,7.37495793471341e-07,7.660396757518263e-19,2.396761537301614e-13,1.0036535360012566e-07,0.0,0.0,0.028856427863126442,0.009999631252103278,0.04999999038281568,5.342290275794242e-45,1.2177029301056457e-76,0.001999897208227466,1.2890246768979442e-78,2.639666876400174e-51
1e-11,0.048764219312884285,2.441995439517123e-09,2.3592872029439483e-13,9.67942818804086e-09,1.1717072230969715e-76,2.4427085803075e-09,0.938,1.5750673365083403e-42,7.423014419570892e-07,7.811128301436664e-19,2.4123774959393823e-13,1.0101461987322444e-07,0.0,0.0,0.02885642231409708,0.009999628849279034,0.04999999032033055,5.590257081183069e-45,1.2660049335914608e-76,0.0019998965431487587,1.374725936453388e-78,2.7796227121596134e-51
1.088488695826873e-11,0.048764219312884285,2.6580720144332503e-09,2.7952881826498746e-13,1.0533194801839799e-08,2.500445446684831e-76,2.658893706105368e-09,0.938,2.40620597439743e-42,8.079832769259333e-07,1.0073565379103496e-18,2.625808181298102e-13,1.0988244354730459e-07,0.0,0.0,0.028856346478345177,0.009999596008361552,0.04999998946654259,1.0105286608054194e-44,2.1036623939383968e-76,0.0019998874592049094,3.1708875054711524e-78,5.451919886841295e-51
1.1834516873027045e-11,0.048764219312884285,2.88995503966608e-09,3.304285332219353e-13,1.1448930603591122e-08,5.295628960535824e-76,2.890901443343501e-09,0.938,3.6553753969389946e-42,8.784701143878481e-07,1.2946742509918065e-18,2.854847300803052e-13,1.1938634644576842e-07,0.0,0.0,0.02885626510790445,0.009999560764942824,0.04999998855078388,1.8139148742931404e-44,3.473388900548305e-76,0.0019998777233680856,7.27465587485933e-78,1.0622152976778366e-50
1.3733776702543672e-11,0.048764219312884285,3.3537116805450744e-09,4.449915552131388e-13,1.3278860211203228e-08,2.068161204540011e-75,3.354933034473019e-09,0.938,7.697021464667443e-42,1.019441851638307e-06,2.023362583983614e-18,3.31290246996015e-13,1.3835466403319302e-07,0.0,0.0,0.028856102409971402,0.009999490279074201,0.04999998672080846,5.174839565215386e-44,8.503314479865313e-76,0.0019998582911792935,3.4008050402221052e-77,3.552550169605709e-50
1.56330365320603e-11,0.048764219312884285,3.817454785614636e-09,5.765721158559441e-13,1.5106735740897094e-08,6.668605401461387e-75,3.818985123265002e-09,0.938,1.4713986936515702e-41,1.1604110058311298e-06,2.984204248579926e-18,3.770926051125189e-13,1.5727045198352783e-07,0.0,0.0,0.02885593976918115,0.009999419794497111,0.049999984892887116,1.2852564802885357e-43,1.8526118223111083e-75,0.0019998389115166567,1.2633733723856337e-76,1.009716475504387e-49
1.7532296361576928e-11,0.048764219312884285,4.281183167388157e-09,7.251694761695693e-13,1.6932559490339692e-08,1.8622010026294226e-74,4.283056520339331e-09,0.938,2.61055250600876e-41,1.3013775775732783e-06,4.209296932164066e-18,4.228917049247114e-13,1.761338555153192e-07,0.0,0.0,0.02885577718538795,0.009999349311211245,0.049999983067017556,2.8675957245908216e-43,3.687179276676533e-75,0.001999819584236145,3.958596688996465e-76,2.5286175297430137e-49
1.9431556191093557e-11,0.048764219312884285,4.7448956385565546e-09,8.907828537102e-13,1.875633375462269e-08,4.6654879940322554e-74,4.7471460364066305e-09,0.938,4.3655265618761596e-41,1.4423415674702639e-06,5.7307363493501696e-18,4.686874467899902e-13,1.9494501944573046e-07,0.0,0.0,0.028855614658446462,0.009999278829216302,0.04999998124319748,5.883591998691883e-43,6.832167412674289e-75,0.001999800309194128,1.0944836260542287e-75,5.742579488535195e-49
2.1330816020610186e-11,0.048764219312884285,5.2085910119998976e-09,1.0734114225788023e-12,2.057806082626541e-08,1.072638737775626e-73,5.211252482279966e-09,0.938,6.957908677157509e-41,1.583302976126155e-06,7.580616158252474e-18,5.144797309309973e-13,2.1370408819168257e-07,0.0,0.0,0.028855452188211752,0.009999208348511977,0.04999997942142461,1.1285759572060296e-42,1.1948842001707492e-74,0.001999781086247378,2.7472690751534075e-75,1.2067970155421286e-48
2.3230075850126814e-11,0.048764219312884285,5.67226810079865e-09,1.2730543134284319e-12,2.2397742995217662e-08,2.2979303433146787e-73,5.675374668886064e-09,0.938,1.0657130023296648e-40,1.7242618041435809e-06,9.791027879660472e-18,5.602684574382639e-13,2.3241120577094411e-07,0.0,0.0,0.02885528977453927,0.009999137869097974,0.04999997760169665,2.047934891358175e-42,1.9923192542143977e-74,0.0019997619152530644,6.377251587173164e-75,2.380144141690494e-48
2.5129335679643443e-11,0.048764219312884285,6.135925718243871e-09,1.4897106134713722e-12,2.4215382548862373e-08,4.6324495147653446e-73,6.139511407275543e-09,0.938,1.5784655455896922e-40,1.8652180521237329e-06,1.2394060823720512e-17,6.060535262726068e-13,2.510665158031196e-07,0.0,0.0,0.028855127417284902,0.009999067390973986,0.0499999757840113,3.5454242880119993e-42,3.1907399487137197e-74,0.0019997427960687557,1.3829345781935683e-74,4.447446944847223e-48
2.7028595509160072e-11,0.048764219312884285,6.599562677850372e-09,1.723379366489044e-12,2.6030981772018866e-08,8.878728004307339e-73,6.603661508636098e-09,0.938,2.2719394430509337e-40,2.006171720666371e-06,1.5421801995286027e-17,6.518348372682272e-13,2.69670161510925e-07,0.0,0.0,0.028854965116304917,0.00999899691413972,0.049999973968366286,5.89812084669293e-42,4.937734638791352e-74,0.001999723728552417,2.838257184603382e-74,7.942760036310957e-48
2.89278553386767e-11,0.048764219312884285,7.0631777933677805e-09,1.9740595728409842e-12,2.7844542946945766e-08,1.6294938359975788e-72,7.067823784303575e-09,0.938,3.19022502543284e-40,2.1471228103698282e-06,1.8906336014358498e-17,6.976122901353166e-13,2.882222857212593e-07,0.0,0.0,0.02885480287145597,0.00999892643859487,0.049999972154759334,9.481162244008471e-42,7.418588652763668e-74,0.0019997047125624072,5.556964713253199e-74,1.3645426068606e-47
3.082711516819333e-11,0.048764219312884285,7.526769878791327e-09,2.2417501894740798e-12,2.9656068353343675e-08,2.878730930609165e-72,7.531997045772789e-09,0.938,4.384055376228587e-40,2.2880713218310115e-06,2.287974503855723e-17,7.433857844625944e-13,3.0672303086624515e-07,0.0,0.0,0.028854640682595148,0.009998855964339139,0.04999997034318814,1.4790870949194945e-41,1.086197212983761e-73,0.001999685747957482,1.043851279621835e-73,2.26615053849586e-47
3.4625634827226587e-11,0.048764219312884285,8.453880216632331e-09,2.8281582643675793e-12,3.327302096658199e-08,8.164364791085075e-72,8.46037177295721e-09,0.938,7.837233667848486e-40,2.5699606124070982e-06,3.2421503942253506e-17,8.349204952609044e-13,3.435709517211695e-07,0.0,0.0,0.02885431647226808,0.009998715019693858,0.049999966726144,3.3356404586359956e-41,2.1806532082718983e-73,0.0019996479723398716,3.327336746406334e-73,5.737167603720999e-47
3.8424154486259844e-11,0.048764219312884285,9.380884208672389e-09,3.4825943788743077e-12,3.688185779828696e-08,2.075811898813397e-71,9.388776185753134e-09,0.938,1.3187675101275713e-39,2.8518395971415654e-06,4.4303683662909087e-17,9.264381640435491e-13,3.802150556779702e-07,0.0,0.0,0.028853992484188195,0.00999857408020149,0.049999963117215655,6.912270297781742e-41,4.071640091293417e-73,0.001999610400577474,9.398510725520147e-73,1.3191693266238928e-46
4.22226741452931e-11,0.048764219312884285,1.0307772376863957e-08,4.205048626770239e-12,4.0482596994267546e-08,4.8270848984031116e-71,1.0317200782993129e-08,0.938,2.1127631843759098e-39,3.1337082807588146e-06,5.87828445541556e-17,1.0179379834177482e-12,4.166564680918601e-07,0.0,0.0,0.028853668717226232,0.009998433145859674,0.04999995951638497,1.33710762497432e-40,7.167560656499227e-73,0.0019995730315544237,2.4022709485863545e-72,2.8035280944291464e-46
4.602119380432636e-11,0.048764219312884285,1.1234535248177926e-08,4.995510408281367e-12,4.407525665968104e-08,1.0428637886892941e-70,1.1245636067144345e-08,0.938,3.250042306459999e-39,3.415566667960841e-06,7.61154997420395e-17,1.10941914430345e-12,4.528963081057251e-07,0.0,0.0,0.028853345170259233,0.00999829221666606,0.04999995592363385,2.4432950613367466e-40,1.2017133566668058e-72,0.0019995358641610598,5.654453721014495e-72,5.581944761686217e-46
4.9819713463359616e-11,0.048764219312884285,1.2161163354965207e-08,5.853968430488098e-12,4.7659854859124446e-08,2.118548308464498e-70,1.217407254467106e-08,0.938,4.831531802718885e-39,3.6974147634273606e-06,9.655811252418275e-17,1.2008808360184324e-12,4.889356886843618e-07,0.0,0.0,0.02885302184217046,0.009998151292618312,0.04999995233894422,4.255972845943225e-40,1.9338494945726255e-72,0.001999498897293895,1.242618914507576e-71,1.0521845442224666e-45
5.3618233122392874e-11,0.048764219312884285,1.308764723531708e-08,6.780410707754716e-12,5.1236409616725395e-08,4.084329400532427e-70,1.3102500726395925e-08,0.938,6.976237289871095e-39,3.979252571815931e-06,1.203670937777052e-16,1.2923222463630904e-12,5.247757166484349e-07,0.0,0.0,0.028852698731849386,0.009998010373714093,0.04999994876229807,7.117139206847902e-40,3.0050914591841415e-72,0.001999462129855585,2.576533069682429e-71,1.8930458728292664e-45
5.741675278142613e-11,0.048764219312884285,1.40139774334263e-08,7.774824562185134e-12,5.480493891623331e-08,7.526715046426511e-70,1.4030911127862115e-08,0.938,9.82273089449336e-39,4.261080097762074e-06,1.4779879936061224e-16,1.3837425617054058e-12,5.604174927083599e-07,0.0,0.0,0.02885237583819162,0.009997869459951089,0.04999994519367741,1.1490163021486691e-39,4.530919668792552e-72,0.0019994255607548857,5.081788964445912e-71,3.271758151649862e-45
